ITEM: TIMESTEP
15800
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.2399916446225905e+01 2.2399916446225905e+01
-1.1128071838990754e+01 1.1128071838990754e+01
-1.1128071838990754e+01 1.1128071838990754e+01
ITEM: ENTRIES index c_dphi
-1.1128071838990754e+01 1.1128071838990754e+01
ITEM: ENTRIES index c_dphi
1 106.014 
2 -5.22642 
3 -143.968 
4 104.791 
5 -18.5747 
6 -129.815 
7 -135.248 
8 -5.61267 
9 112.843 
10 179.604 
11 -63.7295 
12 15.8564 
13 -108.326 
14 133.639 
15 174.569 
16 54.8764 
17 -69.0246 
18 -176.314 
19 59.7846 
20 -56.6218 
21 -65.2436 
22 170.855 
23 54.449 
24 157.433 
25 -80.495 
26 42.7735 
27 -177.845 
28 56.9861 
29 -68.047 
30 -164.442 
31 -45.4872 
32 80.3113 
33 -50.3431 
34 179.69 
35 70.5554 
36 -59.6135 
37 -168.749 
38 70.3529 
39 66.4725 
40 -42.6626 
41 -163.561 
42 172.961 
43 58.7474 
44 -59.5975 
45 158.303 
46 36.3178 
47 -84.0153 
48 -159.232 
49 -36.9419 
50 87.2138 
51 -134.144 
52 103.706 
53 -18.8787 
54 -138.966 
55 98.4494 
56 -16.8154 
57 -11.485 
58 -134.07 
59 110.665 
60 129.284 
61 12.1002 
62 -109.065 
63 -121.727 
64 116.726 
65 -2.25536 
66 -118.071 
67 122.948 
68 3.47569 
69 0.103348 
70 -118.878 
71 121.65 
72 -104.993 
73 137.996 
74 25.0955 
75 169.281 
76 -70.2636 
77 50.2113 
78 -64.1535 
79 -176.817 
80 64.2107 
81 -58.2973 
82 -177.27 
83 54.366 
84 62.3174 
85 -56.655 
86 174.981 
87 -54.688 
88 63.8178 
89 -179.587 
90 -99.6839 
91 139.02 
92 21.418 
93 95.3004 
94 94.2648 
95 -29.6178 
96 -148.916 
97 -141.42 
98 94.6979 
99 -24.6006 
100 -21.5186 
101 -145.401 
102 66.1231 
103 -60.0783 
104 -179.532 
105 56.7779 
106 -62.6754 
107 -177.021 
108 164.771 
109 45.3177 
110 -69.0276 
111 -173.125 
112 64.7445 
113 -51.3887 
114 -93.7166 
115 35.5849 
116 149.311 
ITEM: TIMESTEP
29700
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.2399916446225905e+01 2.2399916446225905e+01
-1.1128071838990754e+01 1.1128071838990754e+01
-1.1128071838990754e+01 1.1128071838990754e+01
ITEM: ENTRIES index c_dphi
1 105.98 
2 -8.3853 
3 -135.872 
4 109.763 
5 -17.5989 
6 -131.964 
7 -144.789 
8 -19.073 
9 98.7788 
10 -168.981 
11 -60.1976 
12 172.31 
13 47.8971 
14 -60.1147 
15 -178.662 
16 66.7372 
17 -50.9753 
18 -170.772 
19 71.5154 
20 -56.1717 
21 -62.6883 
22 179.599 
23 51.9121 
24 155.893 
25 -86.3036 
26 32.8072 
27 -169.477 
28 70.4294 
29 -42.7272 
30 -163.434 
31 -32.3668 
32 84.5927 
33 -54.083 
34 -178.647 
35 58.532 
36 -63.6323 
37 173.546 
38 60.9313 
39 56.1308 
40 -66.6906 
41 -179.306 
42 -178.975 
43 57.9269 
44 -57.5234 
45 162.112 
46 39.1917 
47 -73.4876 
48 -172.756 
49 -57.6318 
50 65.6326 
51 -126.092 
52 118.406 
53 -7.02474 
54 -121.04 
55 113.529 
56 -5.53801 
57 -3.82508 
58 -129.256 
59 111.677 
60 135.755 
61 13.4694 
62 -105.034 
63 -120.149 
64 116.812 
65 0.439661 
66 -122.667 
67 120.96 
68 0.371861 
69 -3.78709 
70 -120.16 
71 119.252 
72 -101.084 
73 149.324 
74 25.525 
75 153.491 
76 -85.0472 
77 34.8669 
78 -48.5011 
79 -168.63 
80 72.0514 
81 -48.6849 
82 -168.003 
83 71.4442 
84 74.4745 
85 -44.8438 
86 -165.396 
87 -51.543 
88 53.4587 
89 -171.61 
90 -104.251 
91 139.12 
92 18.2363 
93 86.8013 
94 69.7439 
95 -45.5983 
96 -157.176 
97 -171.064 
98 73.594 
99 -37.9834 
100 -46.279 
101 -161.621 
102 68.2553 
103 -53.7912 
104 -171.735 
105 61.1904 
106 -56.7533 
107 -176.763 
108 -176.94 
109 65.1167 
110 -54.8931 
111 -155.777 
112 81.1835 
113 -35.5761 
114 -109.694 
115 8.73235 
116 127.634 
ITEM: TIMESTEP
29750
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.2399916446225905e+01 2.2399916446225905e+01
-1.1128071838990754e+01 1.1128071838990754e+01
-1.1128071838990754e+01 1.1128071838990754e+01
ITEM: ENTRIES index c_dphi
1 125.729 
2 7.77397 
3 -116.746 
4 125.299 
5 5.35193 
6 -112.603 
7 -171.063 
8 -59.1978 
9 66.5053 
10 177.929 
11 -61.0795 
12 174.39 
13 45.1739 
14 -73.2551 
15 148.656 
16 27.6165 
17 -90.7285 
18 147.481 
19 29.1357 
20 -91.4798 
21 -86.5679 
22 155.087 
23 34.4716 
24 145.317 
25 -90.2712 
26 28.6431 
27 172.346 
28 57.0397 
29 -59.746 
30 -165.078 
31 -30.0297 
32 83.4123 
33 -46.8312 
34 -161.222 
35 74.2386 
36 -43.0957 
37 -167.635 
38 71.2954 
39 72.2293 
40 -52.3099 
41 -173.38 
42 -176.146 
43 69.1642 
44 -57.0984 
45 -171.005 
46 71.5175 
47 -53.6612 
48 176.543 
49 -68.4885 
50 47.4512 
51 -130.049 
52 111.834 
53 -2.57746 
54 -135.997 
55 109.591 
56 -17.8806 
57 -7.10284 
58 -121.515 
59 111.013 
60 121.588 
61 4.89717 
62 -114.123 
63 -104.417 
64 139.578 
65 19.1828 
66 -104.008 
67 135.597 
68 11.9974 
69 18.5256 
70 -101.87 
71 134.531 
72 -111.168 
73 130.359 
74 14.5518 
75 151.441 
76 -92.0075 
77 27.2537 
78 -38.2637 
79 -150.118 
80 82.9798 
81 -34.8096 
82 -161.711 
83 77.0452 
84 78.953 
85 -47.9488 
86 -169.192 
87 -51.8591 
88 66.6655 
89 -171.567 
90 -96.2244 
91 148.845 
92 20.0395 
93 90.4953 
94 72.9028 
95 -53.0955 
96 -154.388 
97 -162.316 
98 71.6861 
99 -29.6066 
100 -42.2137 
101 -168.212 
102 73.9199 
103 -43.2848 
104 -168.593 
105 78.1286 
106 -47.1799 
107 -164.667 
108 -168.647 
109 66.0443 
110 -51.4423 
111 -162.543 
112 82.2538 
113 -31.432 
114 -120.85 
115 -0.563435 
116 123.702 
ITEM: TIMESTEP
29800
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.2399916446225905e+01 2.2399916446225905e+01
-1.1128071838990754e+01 1.1128071838990754e+01
-1.1128071838990754e+01 1.1128071838990754e+01
ITEM: ENTRIES index c_dphi
1 128.62 
2 11.7689 
3 -101.711 
4 141.437 
5 11.4851 
6 -105.367 
7 177.198 
8 -64.5805 
9 48.7742 
10 -163.176 
11 -50.4835 
12 128.279 
13 10.2386 
14 -112.533 
15 139.807 
16 22.5676 
17 -92.6951 
18 148.635 
19 33.3724 
20 -94.1255 
21 -91.6046 
22 153.133 
23 25.6349 
24 150.415 
25 -90.8752 
26 28.6365 
27 152.768 
28 28.6906 
29 -93.6823 
30 -162.895 
31 -36.11 
32 83.5001 
33 -39.9419 
34 -157.537 
35 85.839 
36 -30.1502 
37 -146.774 
38 87.4454 
39 89.526 
40 -27.0975 
41 -152.878 
42 177.002 
43 52.5068 
44 -64.3216 
45 -168.237 
46 67.9915 
47 -46.6365 
48 153.349 
49 -91.3186 
50 34.9019 
51 -142.818 
52 92.9192 
53 -16.0988 
54 -135.656 
55 115.326 
56 -11.3932 
57 -20.4222 
58 -129.44 
59 103.841 
60 109.959 
61 -15.2048 
62 -131.955 
63 -69.5641 
64 166.276 
65 47.0938 
66 -70.4375 
67 170.38 
68 53.7223 
69 49.8105 
70 -69.3718 
71 173.97 
72 -124.043 
73 117.812 
74 -1.39407 
75 146.419 
76 -91.8238 
77 30.8462 
78 -67.6812 
79 168.013 
80 57.6253 
81 -68.9573 
82 -179.345 
83 55.3486 
84 54.9171 
85 -55.4705 
86 179.223 
87 -50.7199 
88 63.8419 
89 -178.568 
90 -99.2201 
91 137.412 
92 22.1306 
93 89.9743 
94 84.5045 
95 -34.4573 
96 -150.699 
97 -152.721 
98 88.3176 
99 -27.9242 
100 -34.8221 
101 -153.784 
102 87.9968 
103 -40.0105 
104 -150.964 
105 78.051 
106 -32.9021 
107 -153.942 
108 -162.242 
109 86.8052 
110 -34.2344 
111 -172.05 
112 63.9287 
113 -57.4901 
114 -116.008 
115 12.0777 
116 129.596 
ITEM: TIMESTEP
29850
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.2399916446225905e+01 2.2399916446225905e+01
-1.1128071838990754e+01 1.1128071838990754e+01
-1.1128071838990754e+01 1.1128071838990754e+01
ITEM: ENTRIES index c_dphi
1 143.146 
2 18.9742 
3 -85.4471 
4 150.381 
5 28.8593 
6 -95.3124 
7 162.115 
8 -76.5735 
9 42.3224 
10 -128.981 
11 -8.82422 
12 91.2953 
13 -38.5143 
14 -156.236 
15 159.922 
16 37.3821 
17 -82.2958 
18 160.409 
19 40.7307 
20 -77.0516 
21 -80.0628 
22 160.259 
23 42.477 
24 157.288 
25 -81.1875 
26 42.7939 
27 154.569 
28 39.5591 
29 -82.0344 
30 -147.105 
31 -36.4895 
32 93.2671 
33 -42.0702 
34 -167.948 
35 77.8668 
36 -44.8253 
37 -159.011 
38 81.0522 
39 70.2626 
40 -43.9229 
41 -163.86 
42 152.304 
43 25.0064 
44 -95.2731 
45 177.414 
46 59.0903 
47 -65.5444 
48 160.652 
49 -79.4268 
50 40.548 
51 -124.172 
52 125.645 
53 -4.43801 
54 -114.256 
55 115.661 
56 -4.0726 
57 14.5971 
58 -115.486 
59 124.781 
60 94.7547 
61 -27.9643 
62 -145.992 
63 -62.7832 
64 177.219 
65 60.6054 
66 -56.9458 
67 -173.559 
68 63.0524 
69 50.507 
70 -66.1062 
71 170.505 
72 -138.463 
73 95.6784 
74 -27.0937 
75 151.165 
76 -85.034 
77 29.7668 
78 -94.6247 
79 148.509 
80 39.9394 
81 -93.5693 
82 157.861 
83 23.2972 
84 23.0795 
85 -85.4899 
86 139.946 
87 -27.2225 
88 89.9172 
89 -157.207 
90 -95.7066 
91 145.276 
92 29.7842 
93 73.077 
94 75.4208 
95 -37.9188 
96 -164.342 
97 -169.837 
98 76.8233 
99 -49.6 
100 -47.1601 
101 -160.5 
102 77.8878 
103 -37.9675 
104 -159.307 
105 80.4692 
106 -40.8703 
107 -163.675 
108 -151.484 
109 87.1762 
110 -35.6289 
111 -161.669 
112 80.1342 
113 -41.2121 
114 -114.25 
115 4.91115 
116 118.177 
ITEM: TIMESTEP
29900
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.2399916446225905e+01 2.2399916446225905e+01
-1.1128071838990754e+01 1.1128071838990754e+01
-1.1128071838990754e+01 1.1128071838990754e+01
ITEM: ENTRIES index c_dphi
1 150.514 
2 37.8299 
3 -84.7137 
4 162.602 
5 39.6319 
6 -73.0523 
7 156.853 
8 -82.2908 
9 40.9578 
10 -109.663 
11 5.36853 
12 64.7964 
13 -61.8619 
14 -177.264 
15 -169.413 
16 78.2496 
17 -43.0394 
18 -152.403 
19 86.3084 
20 -40.0652 
21 -31.5018 
22 -152.791 
23 80.8356 
24 -179.248 
25 -62.0433 
26 54.305 
27 166.359 
28 49.6351 
29 -68.6247 
30 -119.213 
31 0.38741 
32 112.385 
33 -61.7232 
34 177.153 
35 59.2446 
36 -67.4762 
37 174.616 
38 53.648 
39 53.7228 
40 -64.1852 
41 174.847 
42 135.879 
43 11.7103 
44 -107.394 
45 173.723 
46 57.807 
47 -69.742 
48 168.61 
49 -78.6404 
50 46.937 
51 -115.678 
52 123.709 
53 13.6562 
54 -113.729 
55 136.218 
56 6.88349 
57 8.6086 
58 -101.445 
59 129.221 
60 71.9509 
61 -54.7505 
62 -170.064 
63 -44.4101 
64 -160.534 
65 78.7841 
66 -41.0454 
67 -161.728 
68 75.0782 
69 80.6503 
70 -40.0319 
71 -163.226 
72 -155.726 
73 82.9677 
74 -37.8798 
75 152.174 
76 -90.6484 
77 26.5669 
78 -75.1923 
79 173.097 
80 54.1066 
81 -69.1875 
82 171.822 
83 42.5236 
84 46.3768 
85 -72.6134 
86 158.088 
87 15.6482 
88 127.266 
89 -119.335 
90 -110.224 
91 121.169 
92 9.31663 
93 70.8977 
94 76.7523 
95 -29.3965 
96 -161.569 
97 -168.387 
98 85.4639 
99 -46.7084 
100 -50.7811 
101 -156.93 
102 67.3545 
103 -53.7325 
104 -171.06 
105 67.4881 
106 -49.8395 
107 -171.425 
108 175.131 
109 57.8036 
110 -63.7819 
111 -159.75 
112 82.9488 
113 -33.8984 
114 -113.267 
115 3.46505 
116 122.22 
ITEM: TIMESTEP
29950
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.2399916446225905e+01 2.2399916446225905e+01
-1.1128071838990754e+01 1.1128071838990754e+01
-1.1128071838990754e+01 1.1128071838990754e+01
ITEM: ENTRIES index c_dphi
1 144.502 
2 27.9744 
3 -90.5759 
4 152.896 
5 26.1305 
6 -90.3971 
7 164.799 
8 -76.8544 
9 49.8143 
10 -119.19 
11 1.58837 
12 116.076 
13 -9.80237 
14 -132.106 
15 -175.747 
16 61.3168 
17 -52.1565 
18 -173.801 
19 72.7259 
20 -50.8647 
21 -57.8415 
22 -171.315 
23 65.0946 
24 -169.731 
25 -47.3709 
26 70.1468 
27 163.827 
28 44.6495 
29 -78.5491 
30 -98.3138 
31 17.6251 
32 138.757 
33 -81.8285 
34 163.942 
35 36.7374 
36 -70.8631 
37 161.932 
38 43.3665 
39 46.555 
40 -80.6495 
41 160.785 
42 154.43 
43 32.8405 
44 -92.2188 
45 165.509 
46 42.4451 
47 -70.9686 
48 178.907 
49 -63.1756 
50 53.3298 
51 -119.889 
52 119.14 
53 6.74013 
54 -109.71 
55 137.89 
56 11.2607 
57 -2.29586 
58 -114.696 
59 118.675 
60 53.3852 
61 -76.0824 
62 176.128 
63 -19.2366 
64 -145.009 
65 99.6309 
66 -21.7484 
67 -137.108 
68 104.024 
69 89.7375 
70 -25.6223 
71 -144.49 
72 -174.036 
73 65.5131 
74 -45.9534 
75 133.638 
76 -102.075 
77 18.6078 
78 -51.1175 
79 -160.012 
80 78.2228 
81 -39.6193 
82 -161.385 
83 69.2748 
84 83.2287 
85 -38.5369 
86 -167.877 
87 83.9257 
88 -169.682 
89 -45.8927 
90 -115.047 
91 134.985 
92 3.97215 
93 59.5589 
94 61.4209 
95 -67.8719 
96 174.658 
97 -174.513 
98 56.1943 
99 -61.2761 
100 -53.6778 
101 177.029 
102 71.9565 
103 -53.6324 
104 -174.689 
105 53.6995 
106 -67.3572 
107 179.288 
108 171.455 
109 50.3987 
110 -62.9558 
111 -162.488 
112 78.4395 
113 -44.8472 
114 -108.73 
115 16.914 
116 135.009 
ITEM: TIMESTEP
30000
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.2399916446225905e+01 2.2399916446225905e+01
-1.1128071838990754e+01 1.1128071838990754e+01
-1.1128071838990754e+01 1.1128071838990754e+01
ITEM: ENTRIES index c_dphi
1 135.684 
2 14.874 
3 -110.054 
4 129.135 
5 10.2127 
6 -110.598 
7 171.066 
8 -71.2617 
9 38.4985 
10 -137.075 
11 -15.0326 
12 -147.869 
13 95.6499 
14 -36.2016 
15 165.982 
16 45.8163 
17 -74.995 
18 164.958 
19 44.147 
20 -74.8758 
21 -66.6514 
22 172.537 
23 53.5145 
24 -171.063 
25 -51.0755 
26 73.422 
27 165.479 
28 48.3614 
29 -68.3753 
30 -109.07 
31 20.1652 
32 135.15 
33 -91.2366 
34 158.128 
35 40.6121 
36 -87.7841 
37 154.7 
38 22.8509 
39 37.7499 
40 -79.7665 
41 148.385 
42 -177.183 
43 62.9318 
44 -54.0785 
45 163.963 
46 34.1719 
47 -84.4784 
48 -174.993 
49 -60.2261 
50 63.3589 
51 -126.202 
52 112.368 
53 -6.01619 
54 -122.358 
55 119.259 
56 -0.927407 
57 -5.00332 
58 -123.387 
59 116.427 
60 72.2405 
61 -44.5637 
62 -169.18 
63 -21.5866 
64 -139.847 
65 99.2335 
66 -8.63932 
67 -129.558 
68 109.621 
69 109.685 
70 -11.2344 
71 -132.055 
72 172.922 
73 61.8907 
74 -60.3594 
75 123.123 
76 -119.856 
77 3.3806 
78 -58.7577 
79 -168.489 
80 62.4682 
81 -43.7091 
82 -172.752 
83 66.0224 
84 68.6935 
85 -60.349 
86 178.425 
87 66.4782 
88 -174.646 
89 -52.8642 
90 -123.25 
91 109.482 
92 -0.807036 
93 70.6382 
94 69.2648 
95 -59.2911 
96 -166.103 
97 -179.466 
98 51.9778 
99 -54.8344 
100 -53.9937 
101 177.45 
102 84.7748 
103 -36.9607 
104 -154.768 
105 76.1959 
106 -41.6117 
107 -162.069 
108 -159.359 
109 82.8337 
110 -37.6232 
111 -166.48 
112 72.4687 
113 -43.7998 
114 -81.2243 
115 36.3932 
116 155.99 
ITEM: TIMESTEP
30050
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.2399916446225905e+01 2.2399916446225905e+01
-1.1128071838990754e+01 1.1128071838990754e+01
-1.1128071838990754e+01 1.1128071838990754e+01
ITEM: ENTRIES index c_dphi
1 125.666 
2 12.5783 
3 -122.581 
4 124.331 
5 -2.43936 
6 -115.527 
7 -172.66 
8 -55.5216 
9 68.1345 
10 -156.045 
11 -43.5082 
12 153.725 
13 29.864 
14 -93.5218 
15 162.328 
16 47.0028 
17 -73.3778 
18 165.643 
19 45.2625 
20 -79.0317 
21 -67.6841 
22 171.935 
23 47.6411 
24 -159.014 
25 -41.3568 
26 78.0464 
27 168.02 
28 45.459 
29 -81.5747 
30 -116.806 
31 127.592 
32 -0.519152 
33 -102.611 
34 129.278 
35 12.991 
36 11.3423 
37 -116.769 
38 126.944 
39 -167.561 
40 79.1674 
41 -39.3673 
42 177.634 
43 50.796 
44 -66.0009 
45 -175.455 
46 -59.0197 
47 60.1886 
48 -137.002 
49 112.924 
50 -22.0664 
51 -128.608 
52 96.4013 
53 -18.534 
54 2.7655 
55 -132.225 
56 112.84 
57 101.684 
58 -19.7514 
59 -137.319 
60 -33.2515 
61 -155.053 
62 89.4027 
63 -28.2188 
64 -143.763 
65 93.5825 
66 94.7506 
67 -20.7939 
68 -143.448 
69 167.527 
70 47.944 
71 -73.4764 
72 123.41 
73 -109.68 
74 -1.97353 
75 -79.292 
76 162.514 
77 35.0421 
78 -83.5838 
79 148.944 
80 34.6101 
81 37.7699 
82 -89.7022 
83 155.964 
84 26.0228 
85 135.395 
86 -97.4466 
87 -125.45 
88 122.191 
89 0.101302 
90 92.0813 
91 -33.2925 
92 -151.572 
93 86.012 
94 -32.2677 
95 -148.614 
96 -150.504 
97 91.216 
98 -25.1306 
99 -168.03 
100 79.8868 
101 -41.9418 
102 -89.9028 
103 46.4526 
104 160.357 
105 61.1616 
106 29.9712 
107 -80.0686 
108 171.915 
109 154.945 
110 44.9054 
111 -63.1107 
112 -80.7825 
113 169.178 
114 -50.389 
115 77.7877 
116 -162.528 
ITEM: TIMESTEP
30100
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.2399916446225905e+01 2.2399916446225905e+01
-1.1128071838990754e+01 1.1128071838990754e+01
-1.1128071838990754e+01 1.1128071838990754e+01
ITEM: ENTRIES index c_dphi
1 119.397 
2 5.56116 
3 -126.769 
4 119.395 
5 4.28706 
6 -109.548 
7 -167.995 
8 -52.1003 
9 65.4525 
10 174.589 
11 -65.123 
12 136.666 
13 10.6378 
14 -106.773 
15 -173.654 
16 62.9485 
17 -53.8818 
18 -169.246 
19 73.9235 
20 -45.8491 
21 -52.1343 
22 -168.965 
23 71.2627 
24 -172.264 
25 -46.4974 
26 69.6412 
27 172.186 
28 47.9077 
29 -62.7143 
30 -102.77 
31 139.332 
32 22.0457 
33 -95.4545 
34 147.259 
35 22.4433 
36 16.0542 
37 -101.233 
38 133.952 
39 -174.004 
40 66.9799 
41 -53.0668 
42 -176.322 
43 65.7756 
44 -54.5723 
45 167.097 
46 -73.2532 
47 46.3381 
48 -141.031 
49 99.2059 
50 -17.8162 
51 -134.826 
52 108.152 
53 -15.0625 
54 -19.476 
55 -136.498 
56 100.287 
57 122.666 
58 -1.06044 
59 -123.074 
60 -27.773 
61 -153.995 
62 90.6604 
63 -32.3781 
64 -147.722 
65 93.8443 
66 85.0517 
67 -30.2924 
68 -148.726 
69 -179.059 
70 53.1829 
71 -64.5195 
72 134.324 
73 -104.406 
74 19.8159 
75 -78.6198 
76 168.183 
77 53.0665 
78 -71.3419 
79 173.541 
80 41.8551 
81 51.6127 
82 -63.5041 
83 164.81 
84 40.1676 
85 161.917 
86 -83.1835 
87 -141.417 
88 87.8639 
89 -28.2538 
90 87.5397 
91 -28.1442 
92 -141.991 
93 105.72 
94 -8.12605 
95 -138.596 
96 -135.613 
97 110.541 
98 -19.9289 
99 -151.063 
100 85.9959 
101 -32.2422 
102 -100.518 
103 25.118 
104 140.658 
105 84.8333 
106 78.516 
107 -26.6203 
108 -149.13 
109 -164.534 
110 90.3292 
111 -32.1807 
112 -47.5205 
113 -152.657 
114 -65.6456 
115 49.912 
116 163.831 
ITEM: TIMESTEP
30150
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.2399916446225905e+01 2.2399916446225905e+01
-1.1128071838990754e+01 1.1128071838990754e+01
-1.1128071838990754e+01 1.1128071838990754e+01
ITEM: ENTRIES index c_dphi
1 113.286 
2 0.468235 
3 -117.661 
4 129.522 
5 0.656545 
6 -112.161 
7 -146.556 
8 -29.1773 
9 92.1354 
10 -179.943 
11 -68.878 
12 64.2788 
13 -51.6895 
14 174.929 
15 176.141 
16 57.9883 
17 -66.2228 
18 -178.842 
19 56.947 
20 -60.6889 
21 -62.8355 
22 172.953 
23 55.3176 
24 169.22 
25 -68.614 
26 49.5616 
27 165.07 
28 53.8894 
29 -75.2048 
30 -89.1518 
31 157.837 
32 27.5276 
33 -85.9967 
34 143.694 
35 27.0142 
36 34.7809 
37 -95.5288 
38 147.792 
39 -177.879 
40 51.0181 
41 -62.8944 
42 -178.708 
43 57.8172 
44 -55.5787 
45 158.65 
46 -72.2009 
47 41.451 
48 -152.818 
49 83.4304 
50 -30.9965 
51 -153.123 
52 92.4503 
53 -29.3716 
54 -44.2806 
55 -158.707 
56 79.4708 
57 137.994 
58 15.5166 
59 -102.995 
60 -35.801 
61 -150.202 
62 87.3257 
63 -30.9271 
64 -153.4 
65 83.4737 
66 92.9096 
67 -29.563 
68 -152.69 
69 -164.313 
70 61.892 
71 -51.5772 
72 149.063 
73 -97.1011 
74 28.0079 
75 -76.467 
76 165.857 
77 54.9119 
78 -72.9626 
79 176.092 
80 44.7129 
81 45.8908 
82 -65.0547 
83 163.566 
84 43.2386 
85 157.623 
86 -93.2627 
87 -146.646 
88 91.1443 
89 -21.06 
90 74.7512 
91 -42.3173 
92 -160.955 
93 94.4992 
94 -24.1385 
95 -148.432 
96 -155.024 
97 86.3385 
98 -37.9553 
99 -135.429 
100 103.489 
101 -15.2544 
102 -97.6864 
103 21.6058 
104 146.665 
105 83.3176 
106 86.26 
107 -37.0525 
108 -154.009 
109 -158.207 
110 78.4807 
111 -38.4755 
112 -36.4138 
113 -159.726 
114 -89.534 
115 26.8923 
116 149.233 
ITEM: TIMESTEP
30200
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.2399916446225905e+01 2.2399916446225905e+01
-1.1128071838990754e+01 1.1128071838990754e+01
-1.1128071838990754e+01 1.1128071838990754e+01
ITEM: ENTRIES index c_dphi
1 136.017 
2 22.9056 
3 -96.9933 
4 149.895 
5 20.9722 
6 -92.1396 
7 -172.899 
8 -49.5099 
9 67.385 
10 -176.31 
11 -59.8434 
12 -4.55889 
13 -127.811 
14 116.405 
15 156.538 
16 39.5211 
17 -78.0506 
18 155.999 
19 38.4268 
20 -86.9843 
21 -77.0659 
22 165.362 
23 39.9513 
24 170.804 
25 -72.4774 
26 48.2344 
27 172.036 
28 42.8432 
29 -74.6103 
30 -95.8385 
31 147.791 
32 25.2188 
33 -83.0207 
34 154.407 
35 33.3493 
36 37.5305 
37 -85.0422 
38 153.901 
39 -177.927 
40 59.3529 
41 -63.1641 
42 -176.574 
43 69.8727 
44 -56.5297 
45 154.547 
46 -83.8777 
47 41.5716 
48 -165.708 
49 74.9312 
50 -53.307 
51 -166.482 
52 65.2793 
53 -47.1217 
54 -46.6801 
55 -174.918 
56 72.6807 
57 136.206 
58 15.0629 
59 -109.153 
60 -40.0206 
61 -162.182 
62 86.4954 
63 -45.5805 
64 -156.903 
65 76.5807 
66 69.2612 
67 -42.0616 
68 -168.578 
69 -159.712 
70 81.4065 
71 -43.6986 
72 164.274 
73 -74.483 
74 37.9379 
75 -67.2331 
76 166.257 
77 62.643 
78 -83.3723 
79 173.014 
80 43.1376 
81 37.0357 
82 -66.5784 
83 163.546 
84 46.8141 
85 166.649 
86 -79.7972 
87 -139.326 
88 108.638 
89 -19.5882 
90 63.7178 
91 -62.7191 
92 -177.12 
93 65.5249 
94 -48.8758 
95 -168.038 
96 177.09 
97 62.689 
98 -56.4732 
99 -136.366 
100 110.775 
101 -12.4658 
102 -94.4251 
103 27.4093 
104 143.612 
105 100.867 
106 103.308 
107 -18.6633 
108 -139.813 
109 -135.205 
110 102.824 
111 -18.3262 
112 -16.0125 
113 -137.983 
114 -113.974 
115 15.6172 
116 126.442 
ITEM: TIMESTEP
30250
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.2399916446225905e+01 2.2399916446225905e+01
-1.1128071838990754e+01 1.1128071838990754e+01
-1.1128071838990754e+01 1.1128071838990754e+01
ITEM: ENTRIES index c_dphi
1 159.93 
2 40.4388 
3 -84.5403 
4 155.969 
5 36.1691 
6 -83.3218 
7 171.985 
8 -69.5814 
9 55.607 
10 -168.788 
11 -54.4459 
12 78.5863 
13 -46.0661 
14 -163.026 
15 157.992 
16 29.3213 
17 -84.984 
18 152.175 
19 37.8694 
20 -79.1551 
21 -83.048 
22 162.647 
23 45.6224 
24 -177.196 
25 -51.4252 
26 65.5173 
27 150.351 
28 30.7176 
29 -84.3917 
30 -119.148 
31 123.11 
32 6.57755 
33 -113.121 
34 130.347 
35 4.6216 
36 4.31411 
37 -112.218 
38 122.057 
39 -168.361 
40 71.1539 
41 -48.6496 
42 176.035 
43 59.9021 
44 -61.5437 
45 160.219 
46 -73.3236 
47 42.6281 
48 -170.129 
49 68.8298 
50 -57.6809 
51 -173.134 
52 60.3555 
53 -52.0927 
54 -48.6582 
55 -175.169 
56 72.3829 
57 139.183 
58 21.0465 
59 -100.464 
60 -38.703 
61 -156.136 
62 81.1497 
63 -44.4081 
64 -167.122 
65 73.0249 
66 80.7138 
67 -42.0005 
68 -161.853 
69 -157.359 
70 88.85 
71 -36.1281 
72 157.206 
73 -84.6577 
74 37.9772 
75 -75.5545 
76 158.795 
77 60.1665 
78 -83.999 
79 177.373 
80 41.6518 
81 38.8654 
82 -59.7628 
83 164.516 
84 41.0107 
85 168.103 
86 -89.6226 
87 -140.036 
88 99.751 
89 -23.1898 
90 64.6012 
91 -58.3541 
92 -174.77 
93 52.725 
94 -63.6905 
95 175.68 
96 -176.621 
97 66.9632 
98 -53.6659 
